1 84 84.5 109746.0 166469.0 18951.0 118624.0 13513.0
1 85 85.5 111229.0 162289.0 19744.0 115534.0 13032.0
1 86 86.5 112673.0 160141.0 20139.0 112998.0 12170.0
1 87 87.5 114560.0 156205.0 20915.0 108792.0 11504.0
1 88 88.5 115841.0 153298.0 21150.0 105218.0 10901.0
1 89 89.5 117888.0 149982.0 22017.0 100677.0 10483.0
1 90 90.5 119517.0 146977.0 22246.0 97122.0 10065.0
1 91 91.5 122029.0 144005.0 23089.0 91867.0 9828.0
1 92 92.5 123227.0 141012.0 23711.0 87255.0 9272.0
1 93 93.5 125132.0 138271.0 24139.0 81932.0 8822.0
1 94 94.5 126878.0 135455.0 24878.0 77728.0 8491.0
1 95 95.5 128758.0 133033.0 25519.0 72941.0 8281.0
1 96 96.5 131032.0 130831.0 26150.0 67992.0 7945.0
1 97 97.5 132680.0 128692.0 26746.0 63786.0 7574.0
1 98 98.5 134728.0 126491.0 27497.0 58795.0 7524.0
1 99 99.5 136920.0 123571.0 28476.0 54735.0 7192.0
1 100 100.5 140134.0 121716.0 28954.0 50228.0 7110.0
1 101 101.5 140890.0 119647.0 29246.0 45979.0 6900.0
1 102 102.5 143047.0 117796.0 30206.0 42707.0 6900.0
1 103 103.5 145555.0 115007.0 31157.0 38466.0 6586.0
1 104 104.5 147612.0 113514.0 31510.0 34994.0 6480.0
1 105 105.5 150310.0 111910.0 32605.0 31554.0 6436.0
1 106 106.5 152528.0 110427.0 33104.0 28996.0 6309.0
1 107 107.5 155651.0 107974.0 33832.0 25817.0 6173.0
1 108 108.5 157653.0 106470.0 34942.0 23651.0 6140.0
1 109 109.5 160214.0 105228.0 35207.0 21081.0 6163.0
1 110 110.5 162215.0 103797.0 36308.0 19259.0 5969.0
1 111 111.5 165212.0 102305.0 36748.0 17564.0 6074.0
1 112 112.5 167539.0 101384.0 38253.0 15724.0 6162.0
1 113 113.5 170855.0 99328.0 38751.0 14069.0 6301.0
1 114 114.5 173463.0 97700.0 39745.0 12419.0 6223.0
1 115 115.5 176171.0 97771.0 40450.0 11292.0 6280.0
1 116 116.5 178394.0 95738.0 41395.0 10121.0 6229.0
1 117 117.5 182315.0 94760.0 42143.0 9147.0 6433.0
1 118 118.5 185185.0 94424.0 43049.0 8370.0 6631.0
1 119 119.5 188165.0 93428.0 44299.0 7276.0 6759.0
1 120 120.5 191230.0 93041.0 45224.0 6818.0 6952.0
1 121 121.5 193703.0 90990.0 46120.0 6179.0 7074.0
1 122 122.5 196673.0 90773.0 47156.0 5497.0 7200.0
1 123 123.5 200131.0 89876.0 48462.0 5121.0 7380.0
1 124 124.5 202928.0 88678.0 48928.0 4723.0 7659.0
1 125 125.5 205945.0 88554.0 50390.0 4252.0 8072.0
1 126 126.5 210635.0 87296.0 51822.0 3907.0 8320.0
1 127 127.5 213069.0 87762.0 52772.0 3448.0 8653.0
1 128 128.5 216171.0 86848.0 53663.0 3182.0 9137.0
1 129 129.5 220769.0 86644.0 55648.0 2890.0 9526.0
1 130 130.5 224184.0 86104.0 56106.0 2675.0 9937.0
1 131 131.5 228012.0 85190.0 57391.0 2343.0 10536.0
